date,domain,source_ip,source_port,destination_ip,destination_port,status,prediction
2024-06-12 11:02:15,,120.232.239.11,20007,10.21.250.9,5230,ALLOW,Normal
2024-06-12 11:02:15,,120.232.239.11,20007,10.21.250.9,5230,ALLOW,Normal
2024-06-12 11:02:15,,120.232.239.11,20007,10.21.250.9,5230,ALLOW,Normal
2024-06-12 11:02:16,,120.232.239.11,20007,10.21.250.9,5230,ALLOW,Normal
2024-06-12 11:02:16,,120.232.239.11,20007,10.21.250.9,5230,ALLOW,Normal
2024-06-12 11:02:16,,120.232.239.11,20007,10.21.250.9,5230,ALLOW,Normal
2024-06-12 11:02:16,,120.232.239.13,20007,10.21.250.9,5226,ALLOW,Normal
2024-06-12 11:02:16,,120.232.239.11,20007,10.21.250.9,5230,ALLOW,Normal
2024-06-12 11:02:16,,120.232.239.11,20007,10.21.250.9,5230,ALLOW,Normal
2024-06-12 11:02:16,,120.232.239.11,20007,10.21.250.9,5230,ALLOW,Normal
2024-06-12 11:02:16,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:16,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:16,,120.241.118.153,20054,10.21.250.9,24408,ALLOW,Normal
2024-06-12 11:02:16,,120.241.118.153,20054,10.21.250.9,24408,ALLOW,Normal
2024-06-12 11:02:16,,220.194.118.230,8080,10.21.250.9,38925,ALLOW,Normal
2024-06-12 11:02:16,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,116.162.172.45,9415,10.21.250.9,45644,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:17,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,124.236.26.172,80,10.21.250.9,5194,ALLOW,Normal
2024-06-12 11:02:18,,124.236.26.172,80,10.21.250.9,5189,ALLOW,Normal
2024-06-12 11:02:18,,124.236.26.172,80,10.21.250.9,5194,ALLOW,Normal
2024-06-12 11:02:18,,124.236.26.172,80,10.21.250.9,5189,ALLOW,Normal
2024-06-12 11:02:18,,124.236.26.172,80,10.21.250.9,5214,ALLOW,Normal
2024-06-12 11:02:18,,124.236.26.172,80,10.21.250.9,5214,ALLOW,Normal
2024-06-12 11:02:18,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:02:18,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:18,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.11,20007,10.21.250.9,5247,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.11,20007,10.21.250.9,5247,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.11,20007,10.21.250.9,5247,ALLOW,Normal
2024-06-12 11:02:19,,120.232.239.11,20007,10.21.250.9,5247,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.11,20007,10.21.250.9,5247,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.11,20007,10.21.250.9,5247,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.11,20007,10.21.250.9,5247,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.11,20007,10.21.250.9,5247,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.11,20007,10.21.250.9,5247,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.11,20007,10.21.250.9,5247,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:20,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:21,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.13,20007,10.21.250.9,5212,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.11,20007,10.21.250.9,5163,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.11,20007,10.21.250.9,5163,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.11,20007,10.21.250.9,5163,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:22,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.13,20007,10.21.250.9,5166,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:23,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.13,20007,10.21.250.9,5166,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.13,20007,10.21.250.9,5166,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:24,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:25,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.9,20007,10.21.250.9,5164,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.9,20007,10.21.250.9,5164,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.9,20007,10.21.250.9,5164,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5168,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5168,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5168,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5260,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5260,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.11,20007,10.21.250.9,5178,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.11,20007,10.21.250.9,5178,ALLOW,Normal
2024-06-12 11:02:26,,120.232.239.11,20007,10.21.250.9,5178,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5260,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5260,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5260,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5260,ALLOW,Normal
2024-06-12 11:02:27,,120.232.239.13,20007,10.21.250.9,5260,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5260,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5260,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5258,ALLOW,Normal
2024-06-12 11:02:28,,120.232.239.13,20007,10.21.250.9,5258,ALLOW,Normal
2024-06-12 11:02:29,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:29,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:29,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:29,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:29,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:29,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:29,,120.232.239.13,20007,10.21.250.9,5258,ALLOW,Normal
2024-06-12 11:02:29,,120.232.239.13,20007,10.21.250.9,5258,ALLOW,Normal
2024-06-12 11:02:29,,120.232.239.13,20007,10.21.250.9,5258,ALLOW,Normal
2024-06-12 11:02:29,,124.236.26.172,80,10.21.250.9,5227,ALLOW,Normal
2024-06-12 11:02:29,,124.236.26.172,80,10.21.250.9,5228,ALLOW,Normal
2024-06-12 11:02:29,,124.236.26.172,80,10.21.250.9,5227,ALLOW,Normal
2024-06-12 11:02:29,,124.236.26.172,80,10.21.250.9,5228,ALLOW,Normal
2024-06-12 11:02:29,,120.241.118.152,20054,10.21.250.9,24978,ALLOW,Normal
2024-06-12 11:02:29,,120.241.118.152,20054,10.21.250.9,24934,ALLOW,Normal
2024-06-12 11:02:29,,116.162.172.37,9420,10.21.250.9,5046,ALLOW,Normal
2024-06-12 11:02:29,,220.194.118.230,8080,10.21.250.9,38925,ALLOW,Normal
2024-06-12 11:02:30,,220.194.118.230,8080,10.21.250.9,38925,ALLOW,Normal
2024-06-12 11:02:30,,116.162.172.45,9415,10.21.250.9,45646,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5251,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:30,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:31,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:31,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:31,,120.232.239.13,20007,10.21.250.9,5182,ALLOW,Normal
2024-06-12 11:02:31,,120.232.239.13,20007,10.21.250.9,5182,ALLOW,Normal
2024-06-12 11:02:31,,120.232.239.13,20007,10.21.250.9,5182,ALLOW,Normal
2024-06-12 11:02:32,,120.241.118.153,20054,10.21.250.9,24408,ALLOW,Normal
2024-06-12 11:02:32,,120.241.118.153,20054,10.21.250.9,24408,ALLOW,Normal
2024-06-12 11:02:34,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:34,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:35,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:35,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:35,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:35,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:35,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:35,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:35,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:02:35,,220.194.118.230,8080,10.21.250.9,38925,ALLOW,Normal
2024-06-12 11:02:35,,116.162.172.45,9415,10.21.250.9,45644,ALLOW,Normal
2024-06-12 11:02:35,,116.162.172.45,9415,10.21.250.9,45644,ALLOW,Normal
2024-06-12 11:02:35,,116.162.172.45,9415,10.21.250.9,45646,ALLOW,Normal
2024-06-12 11:02:35,,116.162.172.45,9415,10.21.250.9,45646,ALLOW,Normal
2024-06-12 11:02:36,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:36,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:36,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:37,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:37,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:37,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:38,,120.232.239.13,20007,10.21.250.9,5220,ALLOW,Normal
2024-06-12 11:02:38,,120.232.239.13,20007,10.21.250.9,5226,ALLOW,Normal
2024-06-12 11:02:38,,120.232.239.13,20007,10.21.250.9,5226,ALLOW,Normal
2024-06-12 11:02:39,,120.232.239.13,20007,10.21.250.9,5226,ALLOW,Normal
2024-06-12 11:02:39,,120.232.239.13,20007,10.21.250.9,5224,ALLOW,Normal
2024-06-12 11:02:41,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:41,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:41,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:41,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:41,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:41,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:41,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:41,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:41,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:02:41,,1.92.110.60,443,10.21.250.9,5196,ALLOW,Normal
2024-06-12 11:02:41,,1.92.110.60,443,10.21.250.9,5196,ALLOW,Normal
2024-06-12 11:02:41,,1.92.110.60,443,10.21.250.9,5195,ALLOW,Normal
2024-06-12 11:02:41,,1.92.110.60,443,10.21.250.9,5195,ALLOW,Normal
2024-06-12 11:02:43,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:43,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:43,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:43,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:43,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:45,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:02:45,,220.194.118.230,8080,10.21.250.9,38925,ALLOW,Normal
2024-06-12 11:02:45,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:02:48,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:02:49,,120.232.239.13,20007,10.21.250.9,5212,ALLOW,Normal
